ID,Survey,RAJ2000,DEJ2000,P,nJ,nH,Jmag,e_Jmag,Hmag,e_Hmag,Type,Flag,FlagJ,FlagH,E(B-V),Jmagc,Hmagc,Catalog
2127903,K18a,11.729188,42.083119,2.697333,1,1,21.314,0.036,20.89,0.042,FM,0,0,1,0.28059,21.144,20.791,C
2123916,K18a,11.626458,42.073648,2.787781,1,1,20.8,0.036,20.459,0.041,FM,0,0,1,0.24891,20.643,20.368,C
2092386,K18a,11.67061,41.996639,2.953075,1,1,20.947,0.036,20.63,0.041,FM,0,0,0,0.2791,20.778,20.531,C
223953,K18a,11.26975,41.39409,3.063546,1,1,21.051,0.036,20.615,0.041,FM,0,0,0,0.20629,20.913,20.535,C
2129973,K18a,11.683279,42.089246,3.114796,1,1,20.969,0.036,20.518,0.041,FM,0,0,1,0.2165,20.826,20.436,C
160291,K18a,10.958919,41.143335,3.12339,1,1,21.07,0.036,20.581,0.041,FM,0,0,0,0.20976,20.93,20.5,C
2079623,K18a,11.443264,41.969087,3.135732,1,1,20.808,0.036,20.517,0.041,FM,0,0,0,0.24284,20.654,20.428,C
2105570,K18a,11.67738,42.026863,3.196976,1,1,20.95,0.036,20.586,0.041,FM,0,0,1,0.24089,20.796,20.497,C
779588,K18a,11.415185,41.531617,3.230272,1,1,20.924,0.036,20.504,0.041,FM,0,0,0,0.20742,20.785,20.423,C
2467145,K18a,11.83505,42.196034,3.270625,1,1,20.897,0.036,20.448,0.041,FM,0,0,0,0.25889,20.736,20.354,C
2052821,K18a,11.438714,41.906319,3.275213,1,1,20.702,0.036,20.37,0.041,FM,0,0,0,0.2732,20.534,20.273,C
2125362,K18a,11.732218,42.076624,3.3257,1,1,21.02,0.036,20.552,0.041,FM,0,0,1,0.25868,20.859,20.458,C
2484166,K18a,11.676546,42.26048,3.381349,1,1,20.884,0.036,20.461,0.041,FM,0,0,0,0.26476,20.721,20.366,C
837164,K18a,11.423479,41.70592,3.481327,1,1,20.986,0.036,20.472,0.042,FM,0,0,0,0.22389,20.84,20.388,C
2162734,K18a,11.598024,42.209667,3.496315,1,1,20.967,0.036,20.509,0.041,FM,0,0,0,0.31046,20.783,20.402,C
219355,K18a,11.240316,41.376523,3.519086,1,1,21.025,0.036,20.539,0.041,FM,0,0,0,0.1954,20.891,20.462,C
1054161,K18a,11.266136,41.517325,3.527211,1,1,20.721,0.036,20.248,0.041,FM,0,0,0,0.29585,20.543,20.145,C
828453,K18a,11.425988,41.682138,3.529851,1,1,20.832,0.036,20.348,0.041,FM,0,0,0,0.18345,20.705,20.273,C
843432,K18a,11.465941,41.721832,3.582429,1,1,20.884,0.036,20.431,0.041,FM,0,0,0,0.24994,20.727,20.34,C
2120016,K18a,11.693681,42.062716,3.597304,1,1,20.972,0.036,20.48,0.041,FM,0,0,1,0.23718,20.821,20.392,C
2048090,K18a,11.462586,41.895298,3.625812,1,1,20.65,0.036,20.235,0.041,FM,0,0,0,0.22408,20.504,20.151,C
2139332,K18a,11.707065,42.114986,3.635834,1,1,21.147,0.036,20.649,0.041,FM,0,0,0,0.28692,20.973,20.548,C
2100742,K18a,11.695962,42.015285,3.684483,1,1,20.777,0.036,20.449,0.041,FM,0,0,1,0.26224,20.614,20.355,C
187357,K18a,10.984502,41.24402,3.699645,1,1,20.785,0.036,20.351,0.041,FM,0,0,0,0.24846,20.629,20.26,C
2157574,K18a,11.543198,42.18108,3.712465,1,1,20.648,0.036,20.305,0.041,FM,0,0,0,0.26311,20.485,20.21,C
2151125,K18a,11.621703,42.151743,3.731089,1,1,20.848,0.036,20.476,0.041,FM,0,0,0,0.21845,20.705,20.392,C
1061602,K18a,11.342863,41.546863,3.751222,1,1,20.945,0.036,20.44,0.041,FM,0,0,0,0.18984,20.814,20.364,C
2472607,K18a,11.613675,42.221322,3.754331,1,1,20.788,0.036,20.25,0.041,FM,0,0,0,0.2732,20.62,20.152,C
2126773,K18a,11.723235,42.080255,3.788999,1,1,20.744,0.036,20.338,0.041,FM,0,0,1,0.21448,20.603,20.256,C
885006,K18a,11.5904,41.837787,3.762858,1,1,20.675,0.036,20.201,0.041,FM,0,0,0,0.22353,20.529,20.117,C
2076948,K18a,11.465828,41.962906,3.843047,1,1,20.728,0.036,20.269,0.041,FM,0,0,0,0.24278,20.574,20.179,C
2145972,K18a,11.657072,42.134921,3.850918,1,1,20.799,0.036,20.301,0.041,FM,0,0,0,0.27953,20.629,20.203,C
2465524,K18a,11.790741,42.183537,3.859453,1,1,20.852,0.036,20.359,0.041,FM,0,0,0,0.23978,20.699,20.27,C
1037943,K18a,11.217719,41.443511,3.896625,1,1,20.973,0.036,20.454,0.041,FM,0,0,0,0.2352,20.823,20.367,C
2189795,K18a,11.097684,41.873857,3.925371,1,1,20.704,0.036,20.153,0.041,FM,0,0,0,0.28589,20.531,20.053,C
855963,K18a,11.443371,41.752938,3.897448,1,1,20.777,0.036,20.214,0.041,FM,0,0,0,0.2434,20.623,20.125,C
2101510,K18a,11.754193,42.016713,3.925926,1,1,20.625,0.036,20.279,0.041,FM,0,0,1,0.27305,20.458,20.182,C
2467909,K18a,11.736781,42.201489,3.929718,1,1,20.702,0.036,20.369,0.041,FM,0,0,0,0.2363,20.551,20.281,C
2472522,K18a,11.586866,42.221255,3.938124,1,1,20.837,0.036,20.348,0.041,FM,0,0,0,0.26116,20.675,20.254,C
2161311,K18a,11.630431,42.199318,3.943838,1,1,20.816,0.036,20.254,0.041,FM,0,0,0,0.24263,20.662,20.165,C
2135627,K18a,11.760885,42.104105,3.975967,2,2,20.696,0.036,20.318,0.041,FM,0,0,1,0.24021,20.543,20.23,C
2211644,K18a,11.11,41.928909,4.010561,1,1,20.749,0.036,20.262,0.041,FM,0,0,0,0.27641,20.581,20.164,C
2063956,K18a,11.454659,41.932706,4.017456,1,1,20.862,0.036,20.383,0.041,FM,0,0,0,0.24173,20.708,20.293,C
2076917,K18a,11.455938,41.962865,4.056028,1,1,20.585,0.036,20.139,0.041,FM,0,0,0,0.19513,20.452,20.061,C
2210354,K18a,11.129907,41.925429,4.07741,1,1,20.703,0.036,20.139,0.041,FM,0,0,0,0.238,20.551,20.05,C
2035182,K18a,11.435122,41.863909,4.080363,1,1,20.596,0.036,20.086,0.041,FM,0,0,0,0.27176,20.429,19.989,C
2078295,K18a,11.302705,41.966676,4.053816,1,1,20.469,0.036,19.961,0.041,FM,0,0,0,0.2162,20.327,19.878,C
2085451,K18a,11.740551,41.980542,4.095525,1,1,20.585,0.036,20.253,0.041,FM,0,0,0,0.22305,20.44,20.168,C
2152543,K18a,11.612157,42.156937,4.096838,1,1,20.623,0.036,20.175,0.041,FM,0,0,0,0.22745,20.476,20.09,C
832751,K18a,11.408357,41.693439,4.097635,1,1,20.549,0.036,20.072,0.041,FM,0,0,0,0.23434,20.399,19.985,C
2088546,K18a,11.632285,41.988282,4.12437,1,1,20.65,0.036,20.302,0.041,FM,0,0,0,0.26062,20.488,20.208,C
2073583,K18a,11.463361,41.955516,4.150518,1,1,20.419,0.036,20.07,0.041,FM,0,0,0,0.20172,20.283,19.992,C
1057826,K18a,11.223057,41.532125,4.164076,1,1,21.038,0.036,20.384,0.041,FM,0,0,0,0.27174,20.871,20.287,C
2120776,K18a,11.384568,42.06644,4.155621,1,1,20.62,0.036,20.196,0.041,FM,0,0,0,0.22569,20.474,20.111,C
2039170,K18a,11.409494,41.873919,4.155054,2,2,20.627,0.036,20.139,0.041,FM,0,0,0,0.30879,20.444,20.033,C
2154343,K18a,11.693229,42.164936,4.18653,1,1,20.803,0.036,20.351,0.041,FM,0,0,0,0.25644,20.643,20.258,C
824897,K18a,11.395889,41.673075,4.222512,1,1,20.646,0.036,20.096,0.041,FM,0,0,0,0.20942,20.507,20.015,C
2082564,K18a,11.432457,41.975644,4.217354,2,2,20.43,0.036,19.948,0.041,FM,0,0,0,0.25713,20.27,19.855,C
2116147,K18a,11.70015,42.052762,4.226151,1,1,20.526,0.036,20.181,0.041,FM,0,0,1,0.24389,20.371,20.091,C
2025942,K18a,11.443588,41.838717,4.249428,1,1,20.552,0.036,20.13,0.041,FM,0,0,0,0.22464,20.406,20.045,C
2021561,K18a,11.378749,41.82433,4.254378,1,1,20.689,0.036,20.109,0.041,FM,0,0,0,0.25923,20.528,20.016,C
2095925,K18a,11.708203,42.004211,4.319098,1,1,20.669,0.036,20.324,0.041,FM,0,0,1,0.28162,20.498,20.224,C
1074783,K18a,11.347069,41.596703,4.283221,2,2,20.601,0.036,20.113,0.041,FM,0,0,0,0.22445,20.455,20.028,C
110335,K18a,11.092384,41.329045,4.303624,1,1,20.458,0.036,20.006,0.041,FM,0,0,0,0.25282,20.299,19.914,C
849492,K18a,11.456146,41.736783,4.358054,1,1,20.478,0.036,20.134,0.041,FM,0,0,0,0.25057,20.32,20.042,C
2056229,K18a,11.56106,41.913745,4.371045,1,1,20.588,0.036,20.091,0.041,FM,0,0,0,0.15911,20.471,20.023,C
2062161,K18a,11.441046,41.928543,4.431703,1,1,20.467,0.036,20.12,0.041,FM,0,0,0,0.27112,20.301,20.023,C
2072820,K18a,11.347304,41.954209,4.447816,1,1,20.388,0.036,20.091,0.041,FM,0,0,0,0.22343,20.242,20.006,C
2108147,K18a,11.763608,42.032532,4.489352,1,1,20.418,0.036,19.954,0.041,FM,0,0,1,0.21461,20.276,19.872,C
872333,K18a,11.508323,41.792229,4.527098,1,1,20.651,0.036,20.185,0.041,FM,0,0,0,0.23417,20.501,20.098,C
2088804,K18a,11.41348,41.98997,4.520288,1,1,20.523,0.036,20.181,0.041,FM,0,0,0,0.28829,20.35,20.08,C
2084906,K18a,11.739975,41.979293,4.530718,1,1,20.39,0.036,19.891,0.041,FM,0,0,0,0.25104,20.232,19.8,C
515394,K18a,10.744801,41.202902,4.537645,1,1,20.29,0.036,19.908,0.041,FM,0,0,0,0.16438,20.171,19.839,C
998692,K18a,11.303809,41.686746,4.554897,1,1,20.381,0.036,19.899,0.041,FM,0,0,0,0.22739,20.234,19.814,C
2130171,K18a,11.76242,42.089233,4.574308,1,1,20.631,0.036,20.118,0.041,FM,0,0,1,0.30744,20.448,20.012,C
2060298,K18a,11.515439,41.923756,4.570407,1,1,20.211,0.036,19.77,0.041,FM,0,0,0,0.2311,20.062,19.684,C
194000,K18a,11.085808,41.269415,4.568045,1,1,20.473,0.036,20.022,0.041,FM,0,0,0,0.2299,20.325,19.936,C
103140,K18a,11.096829,41.296936,4.579617,1,1,20.347,0.036,19.86,0.041,FM,0,0,0,0.27892,20.177,19.761,C
2126390,K18a,11.698997,42.079531,4.600875,2,2,20.583,0.036,20.105,0.041,FM,0,0,2,0.27392,20.416,20.008,C
2470817,K18a,11.57761,42.215356,4.585081,1,1,20.747,0.036,20.16,0.041,FM,0,0,0,0.27317,20.579,20.063,C
2062809,K18a,11.377786,41.930507,4.625274,2,2,20.336,0.036,19.894,0.041,FM,0,0,0,0.25069,20.179,19.803,C
211093,K18a,11.134091,41.342497,4.65076,1,1,20.493,0.036,20.043,0.041,FM,0,0,0,0.25222,20.335,19.952,C
2154805,K18a,11.744926,42.166753,4.655324,1,1,20.166,0.036,19.628,0.041,FM,0,0,0,0.25783,20.005,19.535,C
830847,K18a,11.389353,41.688428,4.685938,1,1,20.61,0.036,20.061,0.041,FM,0,0,0,0.22163,20.466,19.977,C
506048,K18a,10.875813,41.176609,4.6326,1,1,20.415,0.036,19.931,0.041,FM,0,0,0,0.25715,20.255,19.838,C
842648,K18a,11.396235,41.720154,4.681022,1,1,20.455,0.036,19.973,0.041,FM,0,0,0,0.29001,20.281,19.871,C
2127172,K18a,11.760869,42.081073,4.702394,1,1,20.499,0.036,20.07,0.041,FM,0,0,1,0.29529,20.322,19.967,C
2127755,K18a,11.715097,42.082863,4.706692,1,1,20.532,0.036,20.035,0.041,FM,0,0,1,0.25987,20.371,19.941,C
842320,K18a,11.392995,41.719301,4.757636,1,1,20.471,0.036,20.002,0.041,FM,0,0,0,0.2894,20.297,19.901,C
844251,K18a,11.481693,41.723837,4.729345,2,2,20.495,0.036,20.019,0.041,FM,0,0,0,0.22394,20.35,19.934,C
2479554,K18a,11.63306,42.244735,4.763864,1,1,20.407,0.036,19.977,0.041,FM,0,0,0,0.21963,20.263,19.894,C
2092302,K18a,11.427483,41.997821,4.778335,1,1,20.39,0.036,19.965,0.041,FM,0,0,0,0.20004,20.255,19.886,C
2066853,K18a,11.618078,41.938842,4.777877,1,1,20.401,0.036,19.91,0.041,FM,0,0,0,0.25452,20.242,19.818,C
839241,K18a,11.436178,41.711207,4.864425,1,1,20.3,0.036,19.855,0.041,FM,0,0,0,0.24613,20.144,19.765,C
2161894,K18a,11.646771,42.202644,4.872128,1,1,20.709,0.036,20.109,0.041,FM,0,0,0,0.27322,20.541,20.012,C
1057688,K18a,11.236737,41.531572,4.794106,1,1,20.696,0.036,20.092,0.041,FM,0,0,0,0.28857,20.522,19.991,C
878349,K18a,11.413726,41.808277,4.865267,1,1,20.377,0.036,19.879,0.041,FM,0,0,0,0.29821,20.198,19.775,C
845068,K18a,11.406417,41.726113,4.896082,1,1,20.479,0.036,20.057,0.041,FM,0,0,0,0.28998,20.304,19.955,C
2122971,K18a,11.77785,42.07007,4.955737,1,1,20.462,0.036,20.144,0.041,FM,0,0,1,0.23762,20.31,20.056,C
2188754,K18a,11.222818,41.870962,4.956047,1,1,20.258,0.036,19.749,0.041,FM,0,0,0,0.25701,20.098,19.656,C
2045932,K18a,11.460769,41.890293,4.972845,1,1,20.443,0.036,19.978,0.041,FM,0,0,0,0.25984,20.281,19.884,C
2162526,K18a,11.65319,42.207436,4.994722,1,1,20.534,0.036,20.023,0.041,FM,0,0,0,0.24698,20.378,19.933,C
868482,K18a,11.386771,41.78313,5.013139,1,1,20.269,0.036,19.809,0.041,FM,0,0,0,0.24993,20.112,19.718,C
112430,K18a,11.100302,41.338399,5.088707,1,1,20.519,0.036,19.935,0.041,FM,0,0,0,0.25505,20.36,19.842,C
1061536,K18a,11.270535,41.546902,4.97463,1,1,20.19,0.036,19.719,0.041,FM,0,0,0,0.30129,20.011,19.615,C
1072439,K18a,11.228516,41.588327,5.123869,1,1,20.513,0.036,20.038,0.041,FM,0,0,0,0.21652,20.371,19.955,C
108519,K18a,11.111821,41.321109,5.138957,1,1,20.095,0.036,19.667,0.041,FM,0,0,0,0.22749,19.948,19.582,C
2119240,K18a,11.627822,42.060977,5.214248,1,1,20.326,0.036,19.983,0.041,FM,0,0,1,0.24313,20.171,19.894,C
2083613,K18a,11.496076,41.977836,5.240351,1,1,20.125,0.036,19.707,0.041,FM,0,0,0,0.20367,19.988,19.628,C
2092186,K18a,11.496374,41.997192,5.223869,1,1,20.488,0.036,20.079,0.041,FM,0,0,0,0.19537,20.355,20.002,C
871086,K18a,11.432176,41.789597,5.287755,1,1,20.186,0.036,19.68,0.041,FM,0,0,0,0.27148,20.019,19.583,C
884638,K18a,11.436225,41.830709,5.31393,1,1,20.235,0.036,19.608,0.041,FM,0,0,0,0.23643,20.084,19.52,C
873650,K18a,11.34917,41.796306,5.2995,1,1,20.182,0.036,19.765,0.041,FM,0,0,0,0.24412,20.027,19.675,C
2208019,K18a,11.199842,41.918249,5.2978,1,1,20.15,0.036,19.707,0.041,FM,0,0,0,0.26847,19.985,19.61,C
2084099,K18a,11.441441,41.979138,5.288017,1,1,20.225,0.036,19.728,0.041,FM,0,0,0,0.23291,20.076,19.641,C
190910,K18a,10.921036,41.257052,5.346353,1,1,20.19,0.036,19.753,0.041,FM,0,0,0,0.19475,20.057,19.676,C
2082849,K18a,11.400072,41.976489,5.386592,1,1,20.266,0.036,19.746,0.041,FM,0,0,0,0.27457,20.098,19.649,C
821905,K18a,11.367819,41.665279,5.348504,1,1,20.422,0.036,19.965,0.041,FM,0,0,0,0.27615,20.253,19.867,C
106721,K18a,11.117987,41.313019,5.364316,1,1,20.235,0.036,19.721,0.041,FM,0,0,0,0.24167,20.081,19.632,C
2190952,K18a,11.257296,41.876024,5.3926,1,1,20.114,0.036,19.6,0.041,FM,0,0,0,0.24732,19.958,19.509,C
822818,K18a,11.347974,41.667844,5.350273,1,1,20.177,0.036,19.726,0.041,FM,0,0,0,0.26412,20.014,19.631,C
2118657,K18a,11.751809,42.05864,5.419757,1,1,20.304,0.036,19.793,0.041,FM,0,0,1,0.21848,20.161,19.71,C
980263,K18a,11.1003,41.624409,5.463642,2,2,20.233,0.036,19.714,0.041,FM,0,0,0,0.30546,20.051,19.609,C
927984,K18a,11.070062,41.808081,5.502632,1,1,20.198,0.036,19.683,0.041,FM,0,0,0,0.25278,20.04,19.591,C
1065380,K18a,11.266187,41.561712,5.512531,1,1,20.117,0.036,19.525,0.041,FM,0,0,0,0.28381,19.945,19.425,C
839843,K18a,11.41162,41.712862,5.505552,1,1,19.631,0.036,19.229,0.041,FM,0,0,0,0.23317,19.481,19.142,C
2038272,K18a,11.434943,41.87155,5.504068,1,1,20.137,0.036,19.831,0.041,FM,0,0,0,0.36753,19.928,19.71,C
187679,K18a,11.056381,41.245241,5.523847,1,1,20.325,0.036,19.904,0.041,FM,0,0,0,0.21224,20.185,19.822,C
2190930,K18a,11.162398,41.8762,5.591322,1,1,20.117,0.036,19.639,0.041,FM,0,0,0,0.23124,19.969,19.553,C
2146909,K18a,11.397993,42.139243,5.614913,1,1,20.243,0.036,19.871,0.041,FM,0,0,0,0.22917,20.095,19.785,C
2092110,K18a,11.42753,41.997403,5.580163,1,1,20.144,0.036,19.665,0.041,FM,0,0,0,0.20004,20.009,19.586,C
158235,K18a,10.996198,41.135421,5.64523,1,1,20.181,0.036,19.755,0.041,FM,0,0,0,0.21962,20.037,19.671,C
2024562,K18a,11.401256,41.834703,5.643362,1,1,20.428,0.036,19.753,0.041,FM,0,0,0,0.28135,20.257,19.654,C
2090397,K18a,11.413094,41.993426,5.720667,1,1,20.137,0.036,19.647,0.041,FM,0,0,0,0.25757,19.977,19.554,C
2119611,K18a,11.362729,42.063408,5.758778,1,1,20.331,0.036,19.744,0.041,FM,0,0,0,0.2717,20.165,19.647,C
837084,K18a,11.395596,41.705845,5.677025,1,1,20.223,0.036,19.738,0.041,FM,0,0,0,0.24604,20.068,19.647,C
864118,K18a,11.401153,41.772809,5.67361,1,1,20.218,0.036,19.712,0.041,FM,0,0,0,0.2552,20.058,19.619,C
2062292,K18a,11.502104,41.92857,5.786656,1,1,20.137,0.036,19.655,0.041,FM,0,0,0,0.18151,20.01,19.581,C
2177768,K18a,11.11254,41.845068,5.849937,1,1,19.935,0.036,19.503,0.041,FM,0,0,0,0.32202,19.746,19.394,C
1053052,K18a,11.274553,41.51245,5.850644,1,1,20.091,0.036,19.576,0.041,FM,0,0,0,0.26342,19.928,19.482,C
238093,K18a,11.222818,41.44641,5.839896,1,1,20.083,0.036,19.562,0.041,FM,0,0,0,0.24206,19.929,19.473,C
2043001,K18a,11.510148,41.883125,5.898302,1,1,20.051,0.036,19.511,0.041,FM,0,0,0,0.23175,19.902,19.424,C
2200160,K18a,11.242655,41.897353,5.908368,1,1,20.036,0.036,19.601,0.041,FM,0,0,0,0.21039,19.897,19.52,C
2478314,K18a,11.605758,42.240784,5.895154,1,1,20.216,0.036,19.671,0.041,FM,0,0,0,0.27073,20.049,19.574,C
1069052,K18a,11.300854,41.575182,5.865197,1,1,20.372,0.036,19.829,0.041,FM,0,0,0,0.30157,20.193,19.724,C
107094,K18a,11.102501,41.31465,5.933189,1,1,20.397,0.036,19.79,0.041,FM,0,0,0,0.23687,20.245,19.702,C
188351,K18a,11.002476,41.24761,5.976428,1,1,20.426,0.036,19.924,0.041,FM,0,0,0,0.23776,20.275,19.836,C
2039679,K18a,11.38731,41.875222,6.075977,1,1,20.274,0.036,19.69,0.041,FM,0,0,0,0.26596,20.11,19.595,C
2100803,K18a,11.344734,42.017381,5.969289,1,1,20.115,0.036,19.647,0.041,FM,0,0,0,0.27959,19.945,19.548,C
2483572,K18a,11.633335,42.258371,6.003528,1,1,20.089,0.036,19.704,0.041,FM,0,0,0,0.16063,19.972,19.636,C
2157258,K18a,11.617479,42.179183,6.01122,1,1,20.074,0.036,19.649,0.041,FM,0,0,0,0.25089,19.917,19.557,C
127276,K18a,11.108175,41.402143,5.980589,2,2,20.008,0.036,19.564,0.041,FM,0,0,0,0.26553,19.844,19.468,C
115811,K18a,11.077144,41.352555,6.05253,1,1,20.159,0.036,19.745,0.041,FM,0,0,0,0.26854,19.993,19.649,C
